Molecule ChEMBL ID,Molecule Name,Molecular Weight,#RO5 Violations,AlogP,Smiles,IC50
CHEMBL4069447,,477.52,0,4.6,Cc1cccc2c(=O)[nH]c(CCC(=O)Nc3ccc(C(=O)Nc4cccc5cccnc45)cc3)nc12,11600
CHEMBL3975140,,558.5,1,2.93,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,11760
CHEMBL5208807,,446.48,0,2.76,CCc1cc2ncc(CN3CCN(c4ccc(C(N)C(F)(F)F)nc4)CC3)cc2[nH]c1=O,11790
CHEMBL5173989,,392.46,0,1.54,CCc1cc2ncc(CN3CC(Nc4ccc(C(=O)NC)nc4)C3)cc2[nH]c1=O,12027
CHEMBL4868946,,520.49,2,6.03,Cc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cccc(-c5cc(=O)c6c(O)cc(O)cc6o5)c4)c3o2)cc1,12500
CHEMBL4860646,,534.52,2,6.34,Cc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cccc(-c5cc(=O)c6c(O)cc(O)cc6o5)c4)c3o2)cc1C,12700
CHEMBL5180063,,407.52,0,2.43,CCc1cc2ncc(CN3CCN(c4ccc(C(C)(C)O)nc4)CC3)cc2[nH]c1=O,13990
CHEMBL4872638,,496.43,1,5.32,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccco5)oc34)c2)oc2cc(O)cc(O)c12,14700
CHEMBL5187963,,284.34,0,2.31,Cc1cccc2c(=O)[nH]c(CSc3ncccn3)nc12,16000
CHEMBL5186007,,298.37,0,2.62,Cc1ccc2c(=O)[nH]c(CSc3ncccn3)nc2c1C,17400
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,18700
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,18750
CHEMBL2425810,,343.24,0,3.26,O=C(CCc1c(Cl)cccc1Cl)Nc1nnc2n1CCS2,19000
CHEMBL2419700,,519.58,1,2.5,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccn2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3956490,,575.67,1,3.72,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2nc3ccccc3s2)CC1,19000
CHEMBL3955207,,440.48,0,1.12,O=C(CN1CCC2(CC1)Cc1cc(F)ccc1C2=O)NCc1nc2c(c(=O)[nH]1)COCC2,19000
CHEMBL2419699,,518.59,1,3.11,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3909379,,438.53,0,2.09,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc(C)c(C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL3892864,,512.58,1,2.08,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@@H]2CCCO2)CC1,19000
CHEMBL1552719,,456.53,0,4.99,COc1ccc(-n2c(SCc3nc(-c4ccc(C)cc4)no3)nnc2-c2ccncc2)cc1,19000
CHEMBL1898239,,409.47,0,3.94,COc1ccc(-c2noc(CSc3nnc(C)n3-c3ccc(OC)cc3)n2)cc1,19000
CHEMBL2419702,,470.55,0,2.32,CCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL2419706,,494.59,0,2.18,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,19000
CHEMBL2419699,,518.59,1,3.11,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL2419694,,425.51,0,2.77,O=C(CCc1cccc(O)c1)N(Cc1nc2c(c(=O)[nH]1)COCC2)Cc1cccs1,19000
CHEMBL2425790,,316.43,0,3.32,CC(C)(C)c1ccc(C(=O)Nc2nnc3n2CCCS3)cc1,19000
CHEMBL3900374,,438.53,0,2.04,CCc1cc(=O)[nH]c(CN2CCC(N3CCC(C(=O)c4ccc(OC)cc4)CC3)C2=O)n1,19000
CHEMBL3986804,,538.65,1,3.73,CC(c1cccs1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL4110045,,512.58,1,2.08,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)C[C@H]2CCCO2)CC1,19000
CHEMBL3938947,,548.62,1,3.11,COc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)cc1,19000
CHEMBL3898270,,484.57,0,2.7,CC[C@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3907294,,470.55,0,2.31,CC(C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3922251,,474.51,0,1.87,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(CCF)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3901978,,412.49,0,1.61,COc1ccc(C(=O)C2CCN(CC(=O)NCc3nc(C)c(C)c(=O)[nH]3)CC2)cc1,19000
CHEMBL3929923,,498.6,0,2.95,CC(C)(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3937250,,536.58,1,3.24,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2cccc(F)c2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL2419712,,409.51,0,3.07,O=C(CCc1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)Cc1cccs1,19000
CHEMBL2419698,,524.62,1,3.17,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,19000
CHEMBL3933577,,554.57,1,3.38,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccc(F)cc2F)CC1,19000
CHEMBL4112739,,496.58,0,2.7,C[C@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3935111,,504.53,1,2.04,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)cc1,19000
CHEMBL1867804,,439.5,0,3.94,COc1ccc(-n2c(C)nnc2SCc2nc(-c3ccc(OC)c(OC)c3)no2)cc1,19000
CHEMBL3891789,,548.56,1,3.07,O=C(c1ccc(OC(F)(F)F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,19000
CHEMBL4110589,,532.62,1,3.67,C[C@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3945237,,464.53,0,1.36,COc1ccc(C(=O)C2CCN(C3CCN(Cc4nc5c(cnn5C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL2419698,,524.62,1,3.17,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2cccs2)CC1,19000
CHEMBL2419705,,482.56,0,2.32,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC2CC2)CC1,19000
CHEMBL2419703,,456.52,0,1.93,CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3919581,,532.62,1,3.67,C[C@@H](c1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL1594868,,302.4,0,2.93,CC(C)(C)c1ccc(C(=O)Nc2nnc3n2CCS3)cc1,19000
CHEMBL2419701,,484.57,0,2.56,CC(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3931845,,424.5,0,1.78,COc1ccc(C(=O)C2CCN(C3CCN(Cc4ncc(C)c(=O)[nH]4)C3=O)CC2)cc1,19000
CHEMBL4109734,,484.57,0,2.7,CC[C@@H](C)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3985156,,548.62,1,3.11,COc1cccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)c1,19000
CHEMBL3987175,,568.6,1,3.94,CC(c1ccc(F)cc1F)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3940683,,498.58,0,1.42,COCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(OC)cc2)CC1,19000
CHEMBL3946798,,504.53,1,2.04,COc1cccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC(F)F)CC2)c1,19000
CHEMBL2419694,,425.51,0,2.77,O=C(CCc1cccc(O)c1)N(Cc1nc2c(c(=O)[nH]1)COCC2)Cc1cccs1,19000
CHEMBL2419702,,470.55,0,2.32,CCCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL4113551,,550.61,1,3.81,C[C@H](c1ccc(F)cc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3945618,,536.58,1,3.24,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)Cc2ccccc2F)CC1,19000
CHEMBL3983088,,492.5,0,2.17,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)F)CC1,19000
CHEMBL3913243,,549.63,1,3.04,N#Cc1ccc(CN(Cc2nc3c(c(=O)[nH]2)COCC3)C(=O)CN2CCC(C(=O)c3ccc(F)cc3)CC2)s1,19000
CHEMBL2419700,,519.58,1,2.5,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccccn2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3940284,,496.58,0,2.7,C[C@@H](C1CC1)N(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3941313,,510.49,1,2.47,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2nc3c(c(=O)[nH]2)COCC3)CC(F)(F)F)CC1,19000
CHEMBL2419701,,484.57,0,2.56,CC(C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3914416,,536.58,1,3.24,O=C(c1ccc(F)cc1)C1CCN(CC(=O)N(Cc2ccc(F)cc2)Cc2nc3c(c(=O)[nH]2)COCC3)CC1,19000
CHEMBL3964642,,498.6,0,2.95,CC[C@H](C)CN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3965278,,466.51,0,1.54,C#CCN(Cc1nc2c(c(=O)[nH]1)COCC2)C(=O)CN1CCC(C(=O)c2ccc(F)cc2)CC1,19000
CHEMBL3955426,,532.64,1,2.58,CC#CCOc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,19000
CHEMBL5083566,,259.33,0,3.53,CC(C)Oc1ccc2c(=O)[nH]c3sccc3c2c1,19000
CHEMBL251030,,397.88,0,4.44,O=c1[nH]c(CCCN2CC=C(c3ccc(F)cc3)CC2)nc2c(Cl)cccc12,20000
CHEMBL5190481,,418.88,0,3.61,O=c1[nH]c(CCCN2CCN(c3ccc(F)cc3F)CC2)nc2c(Cl)cccc12,22000
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,25000
CHEMBL5196187,,383.44,0,3.69,CCc1cc2ccc(CN3CCN(c4ccc(F)cc4F)CC3)cc2[nH]c1=O,26000
CHEMBL4877975,,574.46,2,6.74,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(C(F)(F)F)cc5)oc34)c2)oc2cc(O)cc(O)c12,26400
CHEMBL5184823,,238.25,0,2.45,N#Cc1ccc(Oc2ccc(C(N)=O)cc2)cc1,27000
CHEMBL16861,,236.27,0,3.77,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,27542.29
CHEMBL16861,,236.27,0,3.77,Cc1ccc(-c2cc(=O)c3ccccc3o2)cc1,27800
CHEMBL5176615,,388.48,0,2.44,Cc1cnc(N2CCN(Cc3ccc4c(c3)[nH]c(=O)c3ncccc34)CC2)n1C,28000
CHEMBL4847220,,538.46,3,5.13,O=c1cc(-c2cccc(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc34)c2)oc2cc(O)cc(O)c12,29500
CHEMBL5191676,,322.39,0,2.69,CC#Cc1ccc2c(=O)[nH]c(CSc3ncccn3)nc2c1C,30000
CHEMBL5207717,,364.43,0,3.59,CC#Cc1ccc2c(=O)[nH]c(CSc3ccc(C(=O)O)cc3)nc2c1C,30000
CHEMBL2419706,,494.59,0,2.18,COc1ccc(C(=O)C2CCN(CC(=O)N(Cc3nc4c(c(=O)[nH]3)COCC4)CC3CC3)CC2)cc1,32000
CHEMBL2431867,,264.32,0,4.58,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,34673.69
CHEMBL2431867,,264.32,0,4.58,CC(C)c1ccc(-c2cc(=O)c3ccccc3o2)cc1,34900
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,35000
CHEMBL5179279,,418.5,0,1.7,CCc1cc2ncc(CN3C[C@@H]4C[C@H]3CN4c3ccc(C(=O)NC)nc3)cc2[nH]c1=O,37656
CHEMBL5186967,,205.26,0,1.96,NC(=O)c1ccc(OCC2CCC2)cc1,38000
CHEMBL4303397,,252.27,0,1.84,Cn1cccc1/C=C1\C(=O)NC(=O)c2ccccc21,40000
CHEMBL5198692,,191.23,0,1.57,NC(=O)c1ccc(OCC2CC2)cc1,53000
CHEMBL2419712,,409.51,0,3.07,O=C(CCc1ccccc1)N(Cc1nc2c(c(=O)[nH]1)COCC2)Cc1cccs1,56400
CHEMBL5078132,,386.27,1,5.08,O=c1[nH]c2sccc2c2cc(OCc3cccc(Br)c3)ccc12,60000
CHEMBL449635,,151.16,0,0.79,COc1ccc(C(N)=O)cc1,77000
CHEMBL5076823,,307.37,0,4.32,O=c1[nH]c2sccc2c2cc(OCc3ccccc3)ccc12,87000
CHEMBL4287262,,257.25,0,2.28,NC(=O)c1ccc(Oc2ccc(C(=O)O)cc2)cc1,100000
CHEMBL4208737,,245.25,0,2.5,NC(=O)c1ccc(OCc2ccccc2F)cc1,100000
CHEMBL4545565,,306.29,0,3.36,Cc1c(-c2ccnc(C(F)(F)F)c2)ccc2c1CCNC2=O,100000
CHEMBL3752492,,458.91,1,5.37,COc1ccc(C(=O)Nc2ccc(C(=O)N(c3ccncn3)c3ccccc3Cl)cc2)cc1,100000
CHEMBL4095003,,468.91,0,4.01,N#Cc1ccc2c(c1)[nH]c(=O)n2[C@H]1C[C@H](c2nnc(-c3ccncn3)n2-c2ccccc2Cl)C1,100000
CHEMBL3752386,,468.94,0,4.67,COc1ccc(C2(CNC(=O)c3ccc(NC(=O)c4ccco4)cc3Cl)CCOCC2)cc1,100000
CHEMBL3098935,,399.45,0,4.32,Cc1cccc2c(=O)[nH]c(-c3ccc(CNC(=O)OCc4ccccc4)cc3)nc12,100000
CHEMBL3594136,,266.34,0,3.66,CC(C)c1ccc(C2NC(=O)c3ccccc3N2)cc1,100000
CHEMBL3594137,,280.37,0,3.84,CC(C)(C)c1ccc(C2NC(=O)c3ccccc3N2)cc1,100000
CHEMBL2325503,,529.97,1,4.48,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,100000
CHEMBL4287655,,241.25,0,2.39,NC(=O)c1ccc(Oc2ccc(C=O)cc2)cc1,100000
CHEMBL5198615,,336.18,0,3.14,COc1cc(OCc2cccc(Br)c2)ccc1C(N)=O,100000
CHEMBL5183715,,223.25,0,2.1,NC(=O)c1ccc(OCC2CCC2)cc1F,100000
CHEMBL4293771,,306.16,0,3.13,NC(=O)c1ccc(OCc2cccc(Br)c2)cc1,100000
CHEMBL2058057,,301.14,0,3.35,O=c1[nH]c(-c2ccc(Br)cc2)nc2ccccc12,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL5091585,,245.3,0,3.14,CCOc1ccc2c(=O)[nH]c3sccc3c2c1,100000
CHEMBL2325503,,529.97,1,4.48,CS(=O)(=O)c1ccc(-c2nnc(/C=C/c3nnc(-c4ccc(C#N)cc4)o3)n2-c2ccccc2Cl)nc1,100000
CHEMBL5185078,,234.28,0,1.82,NC(=O)c1ccc(OCc2cncs2)cc1,100000
CHEMBL5185276,,263.34,0,2.75,COc1cc(OCC2CCCCC2)ccc1C(N)=O,100000
CHEMBL5192839,,260.29,0,1.79,O=c1[nH][nH]c(=O)c2cc(OCC3CCCC3)ccc12,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL1956162,,411.46,0,4.02,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@@H]4CC[C@@H](C4)[C@@H]3C2=O)cc1,100000
CHEMBL5178227,,233.31,0,2.74,NC(=O)c1ccc(OCC2CCCCC2)cc1,100000
CHEMBL5179164,,333.43,0,1.25,NC(=O)c1ccc(OCC2CCC2)cc1OCCN1CCNCC1,100000
CHEMBL5187187,,246.27,0,1.4,O=c1[nH][nH]c(=O)c2cc(OCC3CCC3)ccc12,100000
CHEMBL5200521,,274.3,0,1.86,O=c1[nH][nH]c(=O)c2cc(OCc3ccsc3)ccc12,100000
CHEMBL5176918,,307.35,0,3.53,COc1cc(OCc2cccc3ccccc23)ccc1C(N)=O,100000
CHEMBL5194963,,275.28,0,2.51,COc1cc(OCc2ccccc2F)ccc1C(N)=O,100000
CHEMBL5174106,,275.28,0,2.51,COc1ccccc1COc1ccc(C(N)=O)c(F)c1,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL5173129,,340.42,0,3.72,NC(=O)c1ccc(OCC2CCCCC2)cc1OCc1ccccn1,100000
CHEMBL1438938,,256.26,0,1.68,NC(=O)c1ccc(Oc2ccc(C(N)=O)cc2)cc1,100000
CHEMBL5181107,,232.24,0,1.01,O=c1[nH][nH]c(=O)c2cc(OCC3CC3)ccc12,100000
CHEMBL5206305,,219.28,0,2.35,NC(=O)c1ccc(OCC2CCCC2)cc1,100000
CHEMBL5171357,,347.17,0,2.56,O=c1[nH][nH]c(=O)c2cc(OCc3cccc(Br)c3)ccc12,100000
CHEMBL5200358,,286.26,0,1.93,O=c1[nH][nH]c(=O)c2cc(OCc3ccccc3F)ccc12,100000
CHEMBL5198984,,251.3,0,2.88,NC(=O)c1ccc(OCC2CCCCC2)cc1F,100000
CHEMBL5186481,,324.15,0,3.27,NC(=O)c1ccc(OCc2cccc(Br)c2)cc1F,100000
CHEMBL5181947,,274.32,0,2.18,O=c1[nH][nH]c(=O)c2cc(OCC3CCCCC3)ccc12,100000
CHEMBL4641161,,499.6,0,3.73,O=C1NC2(CCN(C(=O)CCSc3nc4ccccc4c(=O)[nH]3)CC2)Nc2cc3ccccc3cc21,132000
CHEMBL3099716,,443.55,1,5.12,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(-c4ncccn4)c3)CC2)[C@H]1c1ccccc1,170000
CHEMBL2381936,,462.53,0,4.78,CC1(C)OC(=O)N([C@H]2CC[C@H](NC(=O)c3ccnc4cc(F)cnc34)CC2)[C@H]1c1ccccc1,170000
CHEMBL562310,,409.45,0,3.8,O=C(Nc1cccc2cccnc12)c1ccc(N2C(=O)[C@@H]3[C@H](C2=O)[C@@H]2C=C[C@H]3C2)cc1,170000
CHEMBL3099718,,390.49,0,4.53,CC1(C)OC(=O)N([C@H]2CC[C@H](c3cnc(N)c(C#N)c3)CC2)[C@H]1c1ccccc1,170000
CHEMBL3099720,,437.5,1,5.26,CC1(C)OC(=O)N(c2ccc(-c3cnc(N)c(-c4ncccn4)c3)cc2)[C@H]1c1ccccc1,170000
CHEMBL2381946,,448.5,0,4.8,CC1(C)OC(=O)N([C@H]2CC[C@H](n3c(=O)[nH]c4c(F)c(C#N)ccc43)CC2)[C@H]1c1ccccc1,170000
CHEMBL4786454,,524.28,1,2.75,COc1cc(/C=N/NC(=S)NCCCN2CCOCC2)c(Br)c(Br)c1OC,1000000
CHEMBL4797458,,383.06,0,2.09,COc1cc(/C=N/NC(N)=S)c(Br)c(Br)c1O,1000000
CHEMBL4799284,,397.09,0,2.4,COc1cc(/C=N/NC(N)=S)c(Br)c(Br)c1OC,1000000
CHEMBL4797518,,545.25,1,4.73,CCOC(=O)c1ccc(NC(=S)N/N=C/c2cc(OC)c(OC)c(Br)c2Br)cc1,1000000
